,label,area,equivalent_diameter,mean_intensity,solidity,orientation,perimeter,area_sq_microns,equivalent_diameter_microns
0,10,230642.0,541.9063711350951,191.72642450204214,0.9312848259710894,-1.4834564388065412,3447.568721963673,47539.00647200001,246.0254924953332
1,11,4664.0,77.06094495037547,189.4423241852487,0.5731137871712951,-0.11051832581741777,538.2152954766494,961.3250240000001,34.98566900747046
2,12,2210.0,53.04582352895192,191.99592760180997,0.545544310046902,-0.5324776924184879,377.71172413918134,455.51636,24.082803882144173
3,13,1587.0,44.951431095068635,195.12980466288596,0.5952738184546137,0.19305802256790988,269.6579002700189,327.10609200000005,20.40794971716116
4,14,706.0,29.98177977677484,196.72662889518415,0.8444976076555024,-1.2313105934532051,116.46194077712559,145.517896,13.611728018655777
5,15,1562.0,44.59596583634359,189.64980793854033,0.6541038525963149,-0.42359445310576865,250.20815280171306,321.95319200000006,20.24656848969999
6,16,4804.0,78.2089686219408,191.5054121565362,0.6741509963513893,-1.0897258646812529,434.8599564173221,990.181264,35.50687175436112
